module_genes	seed	module_score	node_score	edge_score	n_edges	z_perm
RBM4B RPL3 RPP25	RPP25	6.547230758538823	3.1439407605255743	3.4032899980132485	2	2.9566227462291854
MYL12B SND1 SRP68	MYL12B	6.02423805633417	4.208972345810767	1.8152657105234034	2	2.6893368376640217
TNFSF9 VNN2	TNFSF9	4.4834402742051855	2.8348162742051852	1.648624	1	1.7485167737573815
CHCHD1 MRPL10 MRPL14	MRPL10	7.675367688486446	4.5729834709391834	3.102384217547262	2	3.992525458301258
CRK FASLG GRAP2 KRT13 TNFRSF6B	KRT13	9.427125207084256	5.23969751751421	4.187427689570045	4	4.45265289737453
CCDC61 HDAC1 SPI1 SRPR STAT1	CCDC61	9.930870866507897	6.3958115044856205	3.535059362022277	4	4.866062421679126
ITCH KPNB1 NDFIP1 SH3GL1	SH3GL1	10.789161248967764	8.060961385566156	2.72819986340161	3	5.890835689570327
CAD MYL6 TNFRSF1A	MYL6	8.52897175352151	5.295212497907075	3.2337592556144363	2	4.300359971380772
ALDH3A1 APLF HIST2H2AC KIAA1683	ALDH3A1	7.1083416923530685	5.59974150043013	1.5086001919229381	3	3.1162665953997557
HIST1H2BK HIST1H3E HIST1H3F PFKFB3	HIST1H2BK	13.04012844174748	9.02346070734945	4.01666773439803	4	7.25024715923234
CLRN1 TMIE	TMIE	3.001047783660423	2.175758649675264	0.825289133985159	1	0.8993275919723985
CDC37 IL12RB1 NR1I3 SNRPD3	NR1I3	9.867102426412295	7.160355600403183	2.7067468260091125	3	5.048911981130434
HDAC1 HR SPI1 STAT1	HR	10.372471403308072	6.621460461107516	3.751010942200557	3	5.311252984535423
ACOX1 LITAF	ACOX1	5.466982330415199	5.039699808627512	0.427282521787687	1	2.4500389866369465
CDKL3 FZD9 HTR1B MDFI	HTR1B	7.547358029235569	3.78314842343556	3.7642096058000085	3	3.4814238612747563
HORMAD1 KAT5 MORF4L1 MSL1 TOP3A	HORMAD1	10.327944655337616	8.177342481656565	2.150602173681051	4	5.061243878467228
ATXN3 CDK4 ORC3	ATXN3	9.827396203147895	8.028898987930123	1.7984972152177714	2	5.110030814543357
BAG6 EDIL3 HAX1 TRIM14	EDIL3	11.362801810013208	7.715836793996797	3.6469650160164124	3	6.001087832849571
AK1 CD2BP2 SART1	AK1	8.671970034006241	6.217298198562873	2.4546718354433685	2	4.886244600027978
CHEK2 HRAS MAPK1	HRAS	10.635329414053	6.981458332608217	3.6538710814447826	2	5.6714927461335165
FOXE1 NFIC VARS	NFIC	8.925699710834822	7.111365204565979	1.8143345062688423	2	4.614446370950977
EPPK1 FNIP2 G3BP1 IL7R PTGES3	FNIP2	9.981969803959544	6.9999830042012094	2.9819867997583343	4	4.798455021685367
CLEC2D FAM69A	FAM69A	9.011329638347148	8.761419541965669	0.249910096381478	1	4.905481567061043
DCPS FAAH	FAAH	3.779371337850906	3.706920038357521	0.0724512994933851	1	1.5118696866520813
BAG6 CDK4 CDKN1A DDAH2 HLA-A RNF114	RNF114	14.454618987007166	13.274755045318342	1.1798639416888224	7	7.900095068840154
ATG4D CASP3 CASP8 MAPK1 TMEM219	ATG4D	12.984219756151434	8.690512932060326	4.2937068240911085	5	6.845640031543516
MRPL34 MRPL51 MRPS7	MRPL34	8.132499531475682	4.904647962309496	3.2278515691661864	3	3.8021758079521675
BCL10 CCL22 CCR4 TAB1	CCL22	11.080233722318635	7.742168392259366	3.338065330059271	3	5.761664340505667
CHEK2 MAPK1 PPP1R9B	PPP1R9B	11.915392017351937	7.229529710339274	4.685862307012664	2	6.694111294629452
GDPD3 NPPA	GDPD3	7.382543243755321	6.021048516134861	1.36149472762046	1	3.66019484977812
ARNT CLCN6 PPP2R1A TAB1	CLCN6	8.838151617583192	4.905810636083565	3.9323409814996264	3	4.25898378509964
UBC ZC3H12A	ZC3H12A	3.43933632911377	1.91553232911377	1.523804	1	1.2149645671166591
C1orf52 CHI3L2 ETS1	CHI3L2	8.577719923937176	7.443527498404986	1.13419242553219	2	4.569351874949071
HSP90AA1 HSPA1A TAOK3 VCAM1	TAOK3	11.10087127810454	7.704690035454015	3.396181242650525	4	5.918377181638551
EIF2B3 MAP3K14 QARS	EIF2B3	7.2699286223844695	4.391009967282406	2.878918655102064	2	3.5051412005549136
CD69 RELA	CD69	8.272825288976302	7.132502562084621	1.14032272689168	1	4.623772810008026
BAG6 KIF21B TRIM14	BAG6	12.868992745551413	10.164390330275438	2.7046024152759722	2	6.969951252554968
DUSP1 NPDC1 SNX17	NPDC1	4.990047231804034	2.7394933825490058	2.250553849255028	2	1.9968123080660165
GJC1 S1PR5 TMEM39A UPK1A	GJC1	9.755010413971302	6.904981623520275	2.8500287904510273	3	4.943569272927777
BAK1 HSD17B4	BAK1	5.111702347632836	4.917360950348195	0.19434139728464	1	2.3043079554552066
CCDC97 HIST1H3E HIST1H3F SART1 SF3A3	CCDC97	11.903910038256742	8.15449178209423	3.7494182561625125	5	6.147538929430201
C9orf156 PSMC3 RNASEH2C TNFRSF1A	C9orf156	9.963623614454164	7.273603513784407	2.69002010066976	3	5.088288080957031
CCT6A DNAAF2 METTL21B WDR92	DNAAF2	11.260754684734612	8.450436509049714	2.810318175684897	3	6.1084657292326785
LGALS1 SLAMF7	LGALS1	4.384389309609792	4.298983195887376	0.0854061137224152	1	1.8888004679320367
FLII IRF5 MYD88	IRF5	6.452953254139101	4.88274755652805	1.5702056976110512	2	3.062405744637103
CUL2 SYCE3	CUL2	7.136193637874846	5.427002261717246	1.7091913761576	1	3.504899077370619
CSRP1 GRB2 JAK1 PIK3R2	CSRP1	12.101845856926522	8.932653358636836	3.169192498289687	3	6.379131887870723
ABCA7 AMN APOA1 APOC3	ABCA7	8.489678722978912	5.59807956448821	2.8915991584907026	3	4.056692659764046
DCPS ITPR1 LSM2	ITPR1	8.970977806298432	8.041829495171344	0.9291483111270878	2	4.868048140360464
GRB2 HLA-DRA LRIG1 PON2	LRIG1	10.014393313953612	7.380718032767344	2.6336752811862674	3	5.075048075664164
FOXP4 IRF1 KAT2A NME1	FOXP4	8.723533823576432	5.618814055045885	3.1047197685305465	3	4.306497550585609
HIST1H3D HIST1H3E KIF11 RAD51B	RAD51B	11.380524683888712	8.031544619607594	3.348980064281118	3	6.091814102244685
C2orf69 HIST1H3D HIST1H3E KIF11 VPS26A	C2orf69	12.451841532228709	8.973759468331659	3.4780820638970527	4	6.917465787609591
CDK14 HDAC1 IFNAR1	CDK14	9.50084698364979	5.759528573011586	3.7413184106382036	2	4.9357401968614285
BCL10 SMG9 TRAF2	SMG9	8.307753464334029	5.426555998017058	2.8811974663169715	2	4.152583976389526
HIST1H3E PFKFB3 PHF1	PFKFB3	13.471244357469601	10.708297903730058	2.7629464537395436	2	7.770262777395271
CDK1 CIITA CUTA NCAPD2	NCAPD2	11.792405427235623	9.409472061278706	2.382933365956917	3	6.509632807336104
FOXP1 UNK	FOXP1	7.0490396704385345	6.443843047919082	0.605196622519452	1	3.7318506979391812
FADS1 PTH1R	PTH1R	4.8218057066949624	2.5284618079578824	2.29334389873708	1	2.2566715735448493
PRSS3 SHC1 UBASH3B UBE2D3	PRSS3	9.030291019427233	5.514938438012082	3.5153525814151516	3	4.618965537642517
IL12RB1 JAK2 OSMR STAT3	OSMR	12.292133566630746	9.193183786000585	3.09894978063016	4	6.849036756654248
HIST1H2AE HIST1H2AM HIST1H2BI HIST1H4F	HIST1H2AM	10.355950844976213	8.75788054813781	1.5980702968384042	4	5.239513271718652
ATF4 CREB3 TTC25 TTLL5	TTC25	8.020085284327191	5.49727466710756	2.522810617219631	3	3.9761544068372165
GRB2 JAK1 NGRN PLCG1 PRKAG3 RPL7 VAV1	PRKAG3	14.249888474279157	8.147409157696258	6.1024793165829	8	7.525067205121547
PCDHGA9 PCDHGB1 PCDHGC3	PCDHGA9	7.606231799291979	6.161760909886586	1.444470889405393	2	4.118585567849231
BATF3 CEBPA HNF1A PROX1	HNF1A	7.311771883440336	4.521386664969275	2.790385218471062	3	3.248837027137212
HIF1AN PARP8 PIP4K2C RING1 SKP1	PARP8	12.564351631393542	8.9278405925192	3.636511038874344	5	6.866394731540021
CALCOCO2 TBKBP1 TCEB3B VARS	TCEB3B	10.803654606088228	8.61811999944686	2.1855346066413692	3	5.466045844304568
AGAP2 GORASP1 HLA-DRA PLCG1 SEC24B	GORASP1	14.18789521299238	9.874105070656512	4.313790142335867	5	7.765179723484956
AGAP2 FASLG GRAP JAK1 PLCG1	GRAP	13.328139968234357	9.059256951150111	4.268883017084246	4	7.212991974154264
CCDC85B SSSCA1 TPD52L2	TPD52L2	8.355717738245811	5.5976457752245175	2.7580719630212944	2	4.1186356788193965
APIP C6orf165 GTPBP4 IMPDH2 RPS6	C6orf165	9.1073858050292	4.891156373166383	4.216229431862817	4	4.325644856776132
ATXN3 CISD2 DES MYOT TRIM55	MYOT	9.032707571161183	6.263924094910535	2.768783476250648	4	4.259852193089978
ANTXR1 BAG6 FURIN GPIHBP1 KIF21B	GPIHBP1	12.304369727824389	9.269645850854952	3.0347238769694376	4	6.34637969155924
DNAJB11 HSPA1A PPP1R14B ROCK2	PPP1R14B	11.32090333802567	7.562103279175834	3.758800058849835	3	5.750567237252955
ABCE1 CHEK2 MAPK1 PSMD13	ABCE1	11.013276352655545	7.190703305278925	3.822573047376621	3	5.731994975275355
CCDC85B PI4K2B SSSCA1	SSSCA1	8.81970290675365	5.000563452848449	3.8191394539052	2	4.640615464944033
BSDC1 KLC1 ORC3 SKP1	BSDC1	11.798488059693831	6.316063724242751	5.482424335451081	3	6.653734575977976
CBX6 IL12B MED16 NCOR2	MED16	11.028777043741718	7.3783301477572545	3.6504468959844627	3	5.9346403880003935
DRAP1 NCK2 RAPH1 SYNGAP1	RAPH1	9.57773231550675	8.10689127108219	1.4708410444245623	3	4.939675792000319
BCL10 ELAVL1 SLC30A7 SRD5A1	SRD5A1	11.199587040605364	8.44702556373935	2.752561476866015	3	6.272796852390606
FDX1L LHX4	FDX1L	5.2355801567831195	5.104124083339073	0.131456073444046	1	2.2923807900949216
HTT NEUROD1 RREB1	RREB1	7.36654957004248	4.795053836524879	2.5714957335175996	2	3.5555320924167715
CD3D VCAM1 VCP VPS18 VPS33A	VPS33A	11.18044255071585	7.174374140134313	4.006068410581535	4	5.998512138242199
CCRN4L LIG4 MAP2K2 MAPK1	LIG4	10.39701695235475	6.083230722645659	4.313786229709089	3	5.393207811016553
HCLS1 MED7 RPS18 TRIM29	MED7	9.235712919704929	6.64851030547523	2.5872026142296987	3	4.620388887043486
ELMO1 SYK TEC VAV1	ELMO1	10.598031186894097	7.066676687881779	3.531354499012319	4	5.638030883033259
DAXX HIST1H3A PHF1 PRMT7	PRMT7	11.340159959955907	9.065192612759175	2.2749673471967324	3	6.211055573457096
CLTC DDAH2 HIST1H1D SLC8A2 VCAM1 YWHAE	SLC8A2	13.58098644146036	9.904549619398722	3.6764368220616372	5	7.422749692179615
EGR2 HMGCS2 KPNB1 NFATC1	HMGCS2	9.76927572699083	7.6065531721699395	2.1627225548208906	3	4.9967279833039475
ADAMTSL4 CHCHD2 SLC6A20	SLC6A20	7.115010860929895	5.77523647836081	1.339774382569085	2	3.5461280985115495
AFF1 DDX6 MED13L MED26 TAF2	MED13L	11.225931970637617	8.370322826992016	2.8556091436456006	4	5.746806721656709
IQGAP1 PTBP1 RAVER2	RAVER2	7.056207288284511	5.7573582138080095	1.298849074476501	2	3.346014727467222
CASP8 MAPK1 TMEM219	TMEM219	11.6418828016968	8.191741408640015	3.4501413930567857	2	6.425906771791476
ALPK1 DNM2 LIN37 MYC SCGB1D2 STAT3	ALPK1	12.03728102097335	8.673349415252098	3.363931605721249	5	6.2840148185727775
CCDC155 LHFPL5 UPK2	LHFPL5	7.28138301865799	5.615500772078692	1.665882246579298	2	3.683887673490616
CNP SHISA5 WWOX	CNP	7.063740485102848	5.295143818666917	1.7685966664359305	2	3.267410673841386
AGAP2 JAK1 PLCG1 PLD1	PLD1	13.083749068827435	9.069006495936856	4.0147425728905795	3	7.324001493798716
ELAVL1 RAB33B RGP1 SLC30A7 SOCS3	RGP1	11.04238985505039	6.583407228624456	4.458982626425936	4	5.776036617295514
ADRB2 AGAP2 EGLN3 HNRNPK JAK1 PLCG1 VEGFB	VEGFB	15.306567520301783	9.745151989302899	5.561415530998883	6	8.340428768552371
IDE NPPB	NPPB	6.053177281752877	5.816414417386985	0.236762864365891	1	3.0914751502313607
POU2F1 SBF1 STIP1	POU2F1	6.093316826630868	3.5814564359893404	2.5118603906415284	2	2.6801205966146666
CHEK2 FOSL1 JUND MAFB MAPK1 ZDHHC2	ZDHHC2	11.765729445144927	8.885938634207308	2.8797908109376187	5	6.091208767330606
CIITA GLCCI1 XPO1	GLCCI1	9.89468392576114	7.07621526698742	2.8184686587737184	2	5.203883000089769
MARCKSL1 SLC6A9 SMCR8 TMEM17	SLC6A9	8.328054704132732	6.790892392199449	1.537162311933282	3	3.8413393841682395
HLA-DRA PRKCQ	PRKCQ	9.664684556587433	7.036718248205044	2.62796630838239	1	5.263670872671997
ANTXR1 BBC3 BCL2L1 C6orf222 IKZF3	C6orf222	10.660093664831898	6.749138592238344	3.9109550725935547	4	5.360229474646192
DCAF8 MYC STAT3	DCAF8	11.689591770042217	8.768505264830582	2.921086505211634	2	6.40897146368764
COLEC12 CSPG5	CSPG5	3.32110507378039	1.8501068319167897	1.4709982418636	1	1.157313007225544
IL12RB1 JAK2 STAT3 STAT4	STAT4	13.179234946104014	9.886679890722839	3.2925550553811744	6	7.492946265638614
LTBR RFT1 SLC38A1 TRAF3	RFT1	9.450481402927057	7.426028394809805	2.0244530081172525	3	4.566512843268561
ATP6V0A1 ESR2 IRF2BP1 RSRC2	RSRC2	7.975045320585432	5.230599358849	2.7444459617364316	3	3.8139334812776116
DYNLRB1 KIF11 PLOD3	DYNLRB1	7.306516572023641	5.042751911542237	2.2637646604814043	2	3.5898560886018642
CCDC91 EFTUD2 GRB2 JAK1 PRR5L STARD7	PRR5L	12.047635846691048	7.302429841881942	4.745206004809105	5	6.3065459807909905
CORO1A VARS	CORO1A	9.667905205250989	8.419565080434218	1.24834012481677	1	5.418405597875429
PTK2 SELE	SELE	3.4677624207782642	1.9492483412121544	1.51851407956611	1	1.1471889889191211
BAG6 DRG1 MITD1 TRIM14	MITD1	12.366193135424677	8.62413854213962	3.742054593285057	3	6.730673888761142
CDK4 KLC1 ORC3 POLR2C POLR2M SUPT6H	POLR2M	12.246999415955944	7.8565799620354815	4.390419453920464	6	6.412091047730639
GRB2 JAK1 MRAS PIK3R2 PLXNB1 SEMA4B	MRAS	12.190240715926763	9.258283015791072	2.9319577001356905	5	6.441188012369729
LYPLA2 PIH1D1 RNF19A UBE2L3	RNF19A	9.313416383949754	5.42684616886544	3.8865702150843138	3	4.779756823436939
DCPS LSM2	DCPS	8.368969660142236	7.262478038792167	1.10649162135007	1	4.58824167920768
BAG5 NPEPPS OTUD4	BAG5	9.470422404717157	6.867206627719664	2.603215776997493	2	5.159978599123616
CLTC HSPA1L PSMC3 TNFRSF1A ZBTB38	ZBTB38	13.371279744222818	10.203070685558545	3.168209058664272	4	7.227849528816946
CCDC85B F12 SSSCA1 TRIM62 UBE2D2	TRIM62	10.724542296930363	6.729991330931837	3.994550965998525	4	5.403740187983478
ATG16L1 CIITA XPO1	ATG16L1	10.332956548880233	7.410666180594118	2.9222903682861148	2	5.598534934074817
E2F1 GABPB1 IL12B MCPH1 NCOR2	E2F1	9.898048833530545	7.281932471658846	2.6161163618717005	4	4.710623776424464
KCNC4 MRPS9 NPLOC4 RPS18 ZNF746	KCNC4	10.980478419571334	7.030942837105125	3.9495355824662104	4	5.529860322019454
ADPRH OBSL1 SART1 SNRNP200	ADPRH	8.750736169437305	5.062907800199171	3.687828369238135	4	4.406342164936566
CES1 GORASP1	CES1	4.092149795757468	4.022249939718792	0.0698998560386758	1	1.658586959113446
CAMSAP2 CDC25C LPIN3 NADK	CDC25C	9.244684153690587	6.642369218359001	2.6023149353315875	6	4.858434948572435
CDC42BPB MAPK1 MAPK3 SP1 TBX21	CDC42BPB	12.42453703241193	9.420642654932077	3.0038943774798534	5	6.712921819568878
RNPS1 SART1	SART1	7.1808643756025	5.0742261812357805	2.10663819436672	1	3.847869755920787
MFSD6 SLC10A6	SLC10A6	4.073641516452443	3.3705251304260893	0.703116386026354	1	1.5972094582616665
EGLN3 LAMP1 ORAI3 SBF1 STIM1	ORAI3	8.18926703717569	4.413512139921743	3.7757548972539468	5	3.5782882983495066
ARRB1 DUSP19 HDGFRP2 PIK3R2	DUSP19	10.35992895700598	7.059711722035065	3.300217234970915	3	5.513934952403897
HSPA1A NR3C1 STAT3	NR3C1	12.608977841964215	10.111323312730097	2.4976545292341195	2	7.348421621423843
ASPHD1 BAG6 FBXO7 ORC3	ASPHD1	13.452491661403155	8.990540215793985	4.461951445609169	3	7.321982341224561
DOCK4 LRWD1 NTRK1 RRP12	DOCK4	9.094290673717419	5.293865586311995	3.8004250874054244	3	4.358140340587102
EIF4A3 HRH2	HRH2	3.61672844296431	1.77831943284766	1.83840901011665	1	1.2636244831356167
CHEK2 MAPK1 SFPQ SRSF4 STAT3	SRSF4	12.621099158307736	9.65640648379494	2.9646926745127957	5	6.72159786359799
ATF4 DDIT3 FBXW11 FOSL1 JUND	FBXW11	10.157543262004987	7.061838767617719	3.0957044943872685	6	5.33512190816776
HIST1H4A KAT5 RMI2 STX11	STX11	10.501836763037867	8.83706602361962	1.664770739418247	3	5.333225857435113
CHCHD1 MRPL14	CHCHD1	6.718622415018063	3.569980286455263	3.1486421285628	1	3.4001870883440173
CBLB FCRL3 GRB2 TSG101	CBLB	12.085210053675082	8.561990735317094	3.5232193183579863	3	6.429032139109193
NTM VWC2	VWC2	2.99895976371944	2.247194031947085	0.751765731772355	1	0.9959498626593106
CD81 DLG5 HIST1H1D PFN1 VCAM1	DLG5	9.83214626772901	5.660820714702283	4.171325553026727	5	4.995325239255833
BBS7 LZTFL1 MADD RAB3A	LZTFL1	10.146979550555981	7.423091273833835	2.7238882767221457	3	5.733337002906458
ANKRD33B TRIM25	ANKRD33B	4.081053300198569	1.8514529390198096	2.22960036117876	1	1.6677963876261048
SPAG9 TMEM44	TMEM44	2.6422926325332035	1.7793841325332034	0.8629085	1	0.6881336845095307
DNM2 GGA1 LRP3	GGA1	8.62954791533442	4.329177442174841	4.300370473159578	2	4.443451033303902
HDAC7 IKZF1 MAST3	IKZF1	9.85483452831524	7.502006174413751	2.352828353901489	2	5.345460842278647
CCNB2 CKS2	CCNB2	5.418326557791512	4.043088714366702	1.37523784342481	1	2.659583614432751
FBLN7 HSPA1A SAE1 SUMO2 ZBTB25	FBLN7	11.02495783892424	8.683069603711894	2.3418882352123465	5	5.558880270589249
HIST1H2AE HIST1H2BB HIST1H4F	HIST1H2BB	9.141991897561653	7.182146227120854	1.9598456704407994	2	4.874813672542904
H3F3B HOXC4	H3F3B	5.99602819234192	4.12089884014887	1.87512935219305	1	3.0755069929091907
FAM81A STX1B	FAM81A	3.9624307999212784	3.9339685098886816	0.028462290032597	1	1.6295355495058454
EEFSEC TRPT1	TRPT1	2.5193418408747155	1.4773982032482456	1.04194363762647	1	0.521944728032887
PMF1-BGLAP TRIM25	PMF1-BGLAP	2.9507433252649555	1.8383952300722355	1.11234809519272	1	0.7876025725185456
HIST1H3D HIST1H3E PFKFB3 YWHAZ ZNF839	ZNF839	13.728937289012578	8.241845848719512	5.4870914402930655	4	7.512807339510407
CTSH INPP5A SLC25A41 TSFM	INPP5A	8.38479074143085	7.56936594182425	0.8154247996065997	3	4.002876394166511
BAG6 KIF21B UBQLN4 ZG16	ZG16	11.283282242022496	8.105277514438423	3.178004727584071	3	6.101260166953707
ASF1A HIST1H3D KIF11	ASF1A	10.0413830308589	7.610504485454305	2.4308785454045947	2	5.429233277479842
CECR2 DNM2 MYC STAT3	CECR2	11.4865337142476	8.52410055672289	2.962433157524708	3	6.493331250357543
TAB1 TICAM1 TRAM1	TRAM1	7.407901925104175	4.282412170513704	3.1254897545904705	2	3.545938446206951
CENPF KIF2C TCP10L	CENPF	5.826847259882925	3.441965976986401	2.3848812828965236	2	2.494071891910748
BRD4 DAXX DHFR HIST1H3A KIFC1 PHF1	DHFR	13.10112524701501	11.060272444730865	2.0408528022841463	5	7.050169382885158
CACNA1C CDK4 GLI1 GNB1	CACNA1C	9.495835994146992	8.045339298645175	1.4504966955018175	3	4.7512475166549875
HNRNPK NANS PA2G4 PLCG1 THEMIS	PA2G4	11.233507676248538	8.265581547786097	2.9679261284624414	4	6.04412993918434
FAM69A HTR3C KIAA2013 LMF1	KIAA2013	9.789999760210527	6.332748548141071	3.4572512120694556	3	4.862933891592338
L3MBTL2 NR1H3 RING1 SUMO2	L3MBTL2	10.258872248484309	7.808473584578715	2.4503986639055926	3	5.272378531894941
HAT1 HSPA1A	HAT1	8.702242117379859	7.1888951134968595	1.513347003883	1	4.738477911250941
HIST1H3E HIST1H3H PFKFB3	HIST1H3H	11.731054033940012	8.018814176120198	3.7122398578198132	2	6.391189733956447
MPI NANS	MPI	5.951850377860831	4.861053451511381	1.09079692634945	1	2.9382341732274404
BCL2 BID KEAP1	BID	7.59001299185296	6.269565627339769	1.320447364513192	2	3.5686585617042685
HDAC7 LARP1 LIMA1 SSH2	SSH2	9.866115339943214	5.04665083855473	4.819464501388484	3	5.065397718860395
HIST1H2BG KIFC1 NR2C1 TP53BP1	NR2C1	9.978236310799232	7.432168530676373	2.5460677801228595	3	5.033176192893866
CRELD2 SRGN ZPBP2	SRGN	6.580938571239898	4.28904044533931	2.291898125900587	2	3.1230663357355257
EGFR FCRL3 FUS VARS	FUS	12.442924619852356	9.23108040655851	3.2118442132938454	3	6.685080467792276
GRB2 JAK1 PANX2 PIK3R2	PANX2	12.152691145028351	9.024238221900456	3.1284529231278975	3	6.825250022596253
RPL5 RPS25	RPL5	8.814740872347958	6.150245872347958	2.664495	1	4.723018385691821
CD72 GRB2 JAK1 PIK3R2	CD72	11.499105018036097	8.978265024846655	2.520839993189441	3	6.112305523207237
HSPA1A RNF111 SAE1 UBE2E3	RNF111	12.065945431499527	9.40090812196707	2.665037309532457	3	6.487394680866406
CHAF1A PIH1D1 RPL37 RPS3	RPL37	9.748196277491353	5.756247363622315	3.9919489138690385	3	5.4558270682124705
C11orf68 CHCHD2 REL	REL	9.851525583939456	8.15987877494869	1.691646808990766	2	5.387695732028388
BMI1 SFTPC	SFTPC	5.360502274918158	3.5830014623641184	1.77750081255404	1	2.6033675903849676
CIITA XPO1	XPO1	9.42092311679235	6.8012182432668595	2.61970487352549	1	4.973548644983125
ATRIP KIR3DL2 RMI2	KIR3DL2	7.664824155758092	7.080957752944891	0.5838664028132013	2	3.7702710390426932
CCDC155 MYC SENP2 SH3D21 STAT3	SH3D21	11.350895997328543	8.855365137403915	2.4955308599246275	4	6.011487805795038
ATXN1 FCHSD1 HSPA1A SAE1	FCHSD1	12.152603770510083	9.532746157813705	2.619857612696378	3	6.0605248079658365
ATXN1 HPCAL1 HSPA1A SLC34A1 UBE2E3	HPCAL1	13.239072772149255	9.084117020804184	4.154955751345071	4	7.32502578239466
ARF1 COX15 GART HIST1H2AE	ARF1	9.801153157514575	5.690361973767045	4.11079118374753	3	5.263627192361534
CDK4 GLI1	GLI1	8.702539118127579	7.392494898380289	1.31004421974729	1	4.666025196204668
LCLAT1 PRRT2 TBRG4	PRRT2	5.415254497533878	3.6969687893867413	1.7182857081471368	2	2.1694427850587035
S1PR5 TMEM39A UPK1A	UPK1A	9.695838394268318	6.794712207134777	2.901126187133541	2	5.021712071306846
HSPB9 RNF19B USP12	RNF19B	7.531829728290763	5.425401720253529	2.106428008037234	2	3.5705250040072722
FCRL3 PRSS50 SCNN1A TSG101	PRSS50	12.369406626402007	8.48227103462361	3.887135591778398	3	6.666582722187493
AGAP2 INPP5D PLCG1 TRIP10	INPP5D	12.011471239953114	8.064004999496671	3.9474662404564427	3	6.7050731410714
IFFO1 P4HA2 RAVER1	IFFO1	7.527433271725127	6.010436280546018	1.5169969911791095	2	3.8465501354355616
IQCB1 NCAPH2	IQCB1	9.683105441081336	8.307070474569436	1.3760349665119	1	5.512480060577842
KPNB1 LEF1 NFATC2 VDR	VDR	11.474976628853051	7.429667610577309	4.045309018275741	3	6.040496575790095
CCR4 CXCL12	CXCL12	5.764649537482102	4.316344137387132	1.44830540009497	1	2.7284815880059776
AHCYL1 CDC37 FLI1 SNRPA SP100	SP100	10.721144444011362	6.099303504420416	4.621840939590945	4	5.488012236617629
DNM2 MYC SLC1A4 STAT3	SLC1A4	12.557629747363407	9.12451818431596	3.4331115630474462	3	6.915495449942619
MARCKSL1 RALB SCRN2	RALB	6.947693313048561	5.03162864747691	1.9160646655716513	2	3.068928038646659
BAG6 FBXO7 GNLY ORC3	GNLY	12.29719157034728	7.791293492168325	4.505898078178954	3	6.365155908900778
AK2 DLD EIF3B	EIF3B	8.167328767253252	5.762109074097598	2.405219693155654	2	3.961922723973514
BAG6 OS9 RPN1	RPN1	13.46445368305927	9.911356102528144	3.5530975805311265	2	7.7139148593012274
DCTN2 NDEL1 ZNF365	ZNF365	5.871611061796878	3.8874826133392113	1.9841284484576676	2	2.3949972785307363
REST SPAG5 SPICE1	SPICE1	6.664367877263315	3.884607942677703	2.779759934585612	2	3.180557114681866
